,Temp_avg,Dew_avg,Hum_avg,Wind_avg,Pres_avg,Precipitation,Date
1599,52.3,41.7,67.7,9.7,29.8,0,19-05-2005
1600,57.7,41,54.3,9.8,29.7,0,20-05-2005
1601,55.4,43.5,67.1,8.7,29.7,0,21-05-2005
1602,50.6,47.5,90.1,7.1,29.6,0,22-05-2005
1603,51.5,47.9,88.9,11.6,29.4,0,23-05-2005
1604,54,48.6,83.4,11.2,28.9,0,24-05-2005
1605,60.1,47.8,65.1,7,29.7,0,25-05-2005
1606,59.1,47.9,67.3,3.5,29.6,0,26-05-2005
1607,59.5,51.1,73.8,8.3,29.5,0,27-05-2005
1608,55.8,51.9,86.7,9.3,29.5,0,28-05-2005
1609,56.5,51.8,84.2,7.7,29.6,0,29-05-2005
1610,57.7,52.4,83.9,6,29.6,0,30-05-2005
1611,59.3,53.7,82.4,5.4,29.8,0,31-05-2005
1612,62.4,56.6,82.1,4.5,29.9,0,01-06-2005
1613,65.4,56,72.3,8.1,29.8,0,02-06-2005
1614,64.3,57.3,78.8,5.1,29.7,0,03-06-2005
1615,63.8,62.9,97.4,4.3,29.7,0,04-06-2005
1616,67.5,65.4,93.3,7.7,29.6,0,05-06-2005
1617,70.6,66.1,87.5,9.2,29.5,0,06-06-2005
1618,75.8,63.2,67.5,10.6,29.5,0,07-06-2005
1619,68.7,63,82.4,9.6,29.6,0,08-06-2005
1620,69.3,66.4,91.3,11.1,29.7,0,09-06-2005
1621,72,71.3,97.8,5.8,29.7,0,10-06-2005
1622,73.3,71.8,95.3,5.3,29.7,0,11-06-2005
1623,73.9,73.5,98.8,5.6,29.7,0,12-06-2005
1624,72.8,59.9,82,5.5,29.4,0,13-06-2005
1625,74.7,62.6,80,11.8,29.3,0,14-06-2005
1626,69.2,66.9,92.8,11.2,29.2,0,15-06-2005
1627,60.7,57,88.9,8.8,29.4,0,16-06-2005
1628,62.2,56,82,9.6,29.4,0,17-06-2005
1629,60.5,58.3,93.4,6.7,29.7,0,18-06-2005
1630,60.7,55.9,85.5,7.2,29.9,0,19-06-2005
1631,62.8,59,87.8,4.5,29.9,0,20-06-2005
1632,67.8,63.5,87,6.3,29.7,0,21-06-2005
1633,68.6,59.8,75,9.5,29.8,0,22-06-2005
1634,64.3,56.4,76.3,7.6,29.8,0,23-06-2005
1635,67.3,59.8,77.1,9.3,29.7,0,24-06-2005
1636,74,61.4,68.2,5.9,29.7,0,25-06-2005
1637,73.6,55.3,54.5,4,29.8,0,26-06-2005
1638,73.5,59.5,61.5,6.1,29.9,0,27-06-2005
1639,76.1,65.9,70.7,5.4,29.7,0,28-06-2005
1640,75.8,67.8,76.5,4.5,29.7,0,29-06-2005
1641,72.8,67.4,83.3,10.1,29.6,0,30-06-2005
1642,73,63.6,75,13.3,29.4,0,01-07-2005
1643,62.5,49.9,64,7.1,29.7,0,02-07-2005
1644,65.3,55.9,72.2,8.4,29.8,0,03-07-2005
1645,70.8,64.6,80.3,6.6,29.7,0,04-07-2005
1646,71.5,66.6,85.3,5.7,29.6,0,05-07-2005
1647,69.5,61.1,74.6,8.1,29.8,0,06-07-2005
1648,70,60,71.5,6.9,29.8,0,07-07-2005
1649,70.6,63.2,78,10.5,29.8,0,08-07-2005
1650,75.7,56.1,55.9,9.6,29.8,0,09-07-2005
1651,74.1,57.9,57.4,8.7,29.8,0,10-07-2005
1652,77.6,64.6,64.7,6,29.8,0,11-07-2005
1653,80.1,67.3,65.6,3.3,29.7,0,12-07-2005
1654,79.4,70.1,73.3,5.8,29.6,0,13-07-2005
1655,77.8,71.8,81.9,6.8,29.6,0,14-07-2005
1656,76.1,67.6,74.6,14.7,29.7,0,15-07-2005
1657,76.3,72.6,89,8.4,29.7,0,16-07-2005
1658,75.4,73.3,93.6,6.3,29.7,0,17-07-2005
1659,79.7,73.9,83.7,10.7,29.6,0,18-07-2005
1660,79.6,64.5,61.4,13.1,29.6,0,19-07-2005
1661,73.1,61.9,68.3,7.3,29.8,0,20-07-2005
1662,78.1,69,74.2,5.8,29.7,0,21-07-2005
1663,77.6,60.5,56.9,10.4,29.7,0,22-07-2005
1664,74.8,58.5,58,8,29.8,0,23-07-2005
1665,72.8,65.2,77,5.7,29.7,0,24-07-2005
1666,81.5,61.5,56.5,11.2,29.5,0,25-07-2005
1667,71.6,68,88.2,8.6,29.5,0,26-07-2005
1668,68.8,61.2,77.4,9,29.6,0,27-07-2005
1669,66.7,56.6,70.4,5.5,29.8,0,28-07-2005
1670,69.5,59.5,71.1,6.8,29.9,0,29-07-2005
1671,69.1,57.2,65.9,6.7,30,0,30-07-2005
1672,71.5,61.8,71.3,6.1,29.9,0,31-07-2005
1673,75.3,66.6,75.6,9.1,29.8,0,01-08-2005
1674,72.5,68.3,86.2,5.5,29.7,0,02-08-2005
1675,73.8,68.7,85.2,5.7,29.7,0,03-08-2005
1676,75.5,69.8,82.3,6.9,29.7,0,04-08-2005
1677,75.5,57.4,55.4,13.3,29.8,0,05-08-2005
1678,69.5,56.6,63.7,5.6,29.9,0,06-08-2005
1679,71.8,61.8,72,6.7,29.8,0,07-08-2005
1680,74.7,63.9,69.6,4.9,29.8,0,08-08-2005
1681,75.4,67.5,77,8.6,29.7,0,09-08-2005
1682,73.8,69,84.5,8.3,29.6,0,10-08-2005
1683,73,62.2,69.3,7.3,29.7,0,11-08-2005
1684,71.8,67.5,86.4,3.9,29.6,0,12-08-2005
1685,73.6,65,75.4,4.8,29.6,0,13-08-2005
1686,68.3,61.8,80,4.2,29.7,0,14-08-2005
1687,70,59.9,71.2,5.9,29.8,0,15-08-2005
1688,71.5,57,60.7,6.2,29.8,0,16-08-2005
1689,71.5,56.8,60.4,7.6,29.8,0,17-08-2005
1690,69.8,59.4,70,16.6,29.8,0,18-08-2005
1691,70.8,66.7,86.9,13.7,29.6,0,19-08-2005
1692,71,65.4,83.1,9.9,29.6,0,20-08-2005
1693,73.4,62.9,73.1,10.8,29.6,0,21-08-2005
1694,66.4,54.4,65.2,10.1,29.6,0,22-08-2005
1695,65.4,55.3,70.2,6.6,29.8,0,23-08-2005
1696,68.2,56.6,68,7.4,29.9,0,24-08-2005
1697,68.2,58.5,72.3,4.4,30,0,25-08-2005
1698,70.5,63.3,78.3,11.3,29.8,0,26-08-2005
1699,71,65.8,84.9,7.5,29.6,0,27-08-2005
1700,72.5,66.5,83,6.2,29.6,0,28-08-2005
1701,72.9,65.7,79.5,5.4,29.6,0,29-08-2005
1702,70.5,65.8,86,6.3,29.5,0,30-08-2005
1703,70.3,65.2,85.2,14,29.3,0,31-08-2005
1704,71.5,60.7,70,10.5,29.6,0,01-09-2005
1705,71.9,57.3,61.5,15.8,29.6,0,02-09-2005
1706,69.4,57.1,66.6,9.9,29.8,0,03-09-2005
1707,65.2,57.3,76.6,5.5,30,0,04-09-2005
1708,65.8,57.6,76.2,5.8,30.1,0,05-09-2005
1709,69.6,63,79.6,6.3,30.1,0,06-09-2005
1710,69.7,62,77.3,4.1,30,0,07-09-2005
1711,67.1,58,73.6,7,29.8,0,08-09-2005
1712,66.1,55.8,70,5.1,29.9,0,09-09-2005
1713,65.2,54.1,67.2,11.1,30,0,10-09-2005
1714,67.6,58.6,73.5,5.1,30,0,11-09-2005
1715,71.9,63.3,74.3,8.9,29.8,0,12-09-2005
1716,72.4,65.7,80.3,6.3,29.7,0,13-09-2005
1717,72,66.7,84.6,6,29.6,0,14-09-2005
1718,68.6,56.2,65.9,6.9,29.8,0,15-09-2005
1719,65.7,61.8,87,11,29.8,0,16-09-2005
1720,68.5,60.2,75.4,8.1,29.7,0,17-09-2005
1721,67.4,55.3,66.3,6.3,29.8,0,18-09-2005
1722,68,59.6,74.8,5.5,29.8,0,19-09-2005
1723,67.9,55.4,62.1,14.1,29.7,0,20-09-2005
1724,66.5,59.3,78.3,8.3,29.8,0,21-09-2005
1725,64.5,62,92,8.1,29.6,0,22-09-2005
1726,63.9,51.7,68,12.4,29.8,0,23-09-2005
1727,59.6,49.4,69.2,15.9,30,0,24-09-2005
1728,67.5,64.8,90.8,5.8,29.7,0,25-09-2005
1729,66,64.2,94.4,10.5,29.4,0,26-09-2005
1730,58.2,51.3,78.8,7.8,29.8,0,27-09-2005
1731,61.9,56.1,82.5,5.4,29.7,0,28-09-2005
1732,57.1,42.8,68.4,21.2,29.4,0,29-09-2005
1733,51.9,45.2,79.2,6.1,29.8,0,30-09-2005
1734,55.7,50.5,83.8,5.1,29.9,0,01-10-2005
1735,57.9,53.4,86.3,6.5,30,0,02-10-2005
1736,61.3,57.8,88.7,5,30,0,03-10-2005
1737,61.6,59.2,92.1,4.3,30,0,04-10-2005
1738,63.6,60.6,89.8,6,29.9,0,05-10-2005
1739,64.5,60.8,88.6,7.4,29.7,0,06-10-2005
1740,55.7,49.2,79.8,8.6,29.7,0,07-10-2005
1741,50.2,33.9,56.7,11.9,29.8,0,08-10-2005
1742,49.8,40.7,72,8.6,29.8,0,09-10-2005
1743,53.9,50.4,88.9,7.3,29.9,0,10-10-2005
1744,55.8,53.1,91.1,8.7,29.9,0,11-10-2005
1745,54.9,53.8,95.1,17.9,29.9,0,12-10-2005
1746,56,54.7,95.5,11.9,29.9,0,13-10-2005
1747,57.9,55.6,93.3,5.4,29.8,0,14-10-2005
1748,58.1,51.2,80.9,12.3,29.5,0,15-10-2005
1749,52.9,43.6,71.3,15.5,29.5,0,16-10-2005
1750,53.2,44.3,72,12.7,29.5,0,17-10-2005
1751,55.3,46.4,73,16.4,29.4,0,18-10-2005
1752,52.5,45,76.2,12.7,29.5,0,19-10-2005
1753,47.5,37.1,70.8,7.5,29.8,0,20-10-2005
1754,46.8,34.9,67.3,8.6,29.8,0,21-10-2005
1755,43,37.8,83,15.7,29.5,0,22-10-2005
1756,43,39.3,87.7,7.8,29.6,0,23-10-2005
1757,45.5,41.1,84.8,14.2,29.7,0,24-10-2005
1758,45.3,39.8,81.4,14.1,28.3,0,25-10-2005
1759,45.3,28.3,64.8,10.2,29.7,0,26-10-2005
1760,43.4,25.4,64.7,6.9,29.9,0,27-10-2005
1761,41.4,24.5,68.8,4.7,30.1,0,28-10-2005
1762,46.9,34.9,70.6,7.7,30,0,29-10-2005
1763,50.4,43.4,77.1,12.5,29.9,0,30-10-2005
1764,51.7,48.4,89.8,10,29.8,0,31-10-2005
1765,51.5,48.4,90.8,7.3,28.5,0,01-11-2005
1766,47.6,40.7,77.6,8.8,29.8,0,02-11-2005
1767,55,46.8,75.7,15.2,29.6,0,03-11-2005
1768,52.9,47.4,82.7,13.8,29.5,0,04-11-2005
1769,52.8,50,91.6,9.2,28.8,0,05-11-2005
1770,51.7,49.5,93.3,20.9,29,0,06-11-2005
1771,49.4,40.4,71.9,15.1,29.8,0,07-11-2005
1772,47.7,41.1,77.9,7.2,29.8,0,08-11-2005
1773,48.6,46.4,92.9,13,29,0,09-11-2005
1774,41.7,29.1,63.8,20.7,28.8,0,10-11-2005
1775,42.2,28.2,68.3,8.1,29.8,0,11-11-2005
1776,42.1,39.7,92.3,3.6,29.8,0,12-11-2005
1777,50.9,44,78.7,13.8,29.6,0,13-11-2005
1778,44.8,22.1,67.7,13.6,30,0,14-11-2005
1779,44.5,43.8,97.8,23.6,29.7,0,15-11-2005
1780,46.4,37.7,81.8,22.4,29.5,0,16-11-2005
1781,33.6,22.4,63.5,22.1,29.9,0,17-11-2005
1782,29,23.7,79.9,10.8,30,0,18-11-2005
1783,40.2,32.3,73.9,13.3,29.9,0,19-11-2005
1784,43.8,35.7,77.8,10.8,29.8,0,20-11-2005
1785,42,37,83.8,13.3,27.7,0,21-11-2005
1786,32.3,21.4,65.5,16.1,29.3,0,22-11-2005
1787,27.6,18.9,70.8,11.2,29.2,0,23-11-2005
1788,24.9,14.9,83.2,22.9,29,0,24-11-2005
1789,23.9,15.9,72.5,16.8,29.7,0,25-11-2005
1790,26.7,21.9,83.4,6.2,29.9,0,26-11-2005
1791,36.7,33.9,92.6,19,29.9,0,27-11-2005
1792,46.1,44.5,94.6,14.5,29.6,0,28-11-2005
1793,47.1,45.4,96.9,9.7,29.4,0,29-11-2005
1794,37.2,27.3,69.8,16.4,29.7,0,30-11-2005
1795,35.1,18.6,82.8,6,29.6,0,01-12-2005
1796,30.4,22.5,83.3,16.5,29.4,0,02-12-2005
1797,27.6,18,68.3,15.6,29.7,0,03-12-2005
1798,27.1,21.6,80.7,10.8,29.6,0,04-12-2005
1799,26.8,15.4,62.5,13.2,29.8,0,05-12-2005
1800,23.8,12.9,63.8,17.7,29.8,0,06-12-2005
1801,22.5,11.3,58.4,9.6,30.1,0,07-12-2005
1802,25.6,14.3,62.1,6.6,30.3,0,08-12-2005
1803,29.3,25.4,85.7,14.1,29.7,0,09-12-2005
1804,29.3,22.5,76.3,26.8,29.5,0,10-12-2005
1805,29.5,24.9,82.5,14.1,29.2,0,11-12-2005
1806,14.4,3.3,62.5,10.3,29.6,0,12-12-2005
1807,19.7,10.9,69.4,5,30.1,0,13-12-2005
1808,23.2,15,71.4,11,30.2,0,14-12-2005
1809,31,12.9,86.5,14.6,29.6,0,15-12-2005
1810,33.3,21.2,84.3,14.6,29.5,0,16-12-2005
1811,27.9,20.2,72.3,22.9,30,0,17-12-2005
1812,25.6,18.4,75.2,16.3,30.1,0,18-12-2005
1813,22.2,14.5,72.4,23.5,29.9,0,19-12-2005
1814,22.5,17,79.8,19.3,29.8,0,20-12-2005
1815,25.2,18.8,77.2,16,29.8,0,21-12-2005
1816,31.7,25,76.3,24.5,29.7,0,22-12-2005
1817,36.8,25.8,85.3,16.3,29.5,0,23-12-2005
1818,37.5,35.7,92.6,5,29.6,0,24-12-2005
1819,37.9,35.7,90.9,14.1,29.3,0,25-12-2005
1820,34.9,28.6,86.3,13.6,29.3,0,26-12-2005
1821,34,28,79.5,8.1,29.6,0,27-12-2005
1822,36.3,30.1,91.2,18,29.3,0,28-12-2005
1823,35.7,28.3,90.1,11.2,29.3,0,29-12-2005
1824,27.6,19.6,71.5,9.2,29.6,0,30-12-2005
1825,26.4,23.7,89.6,19.7,29.5,0,31-12-2005
1826,28.9,19.8,92.6,5.7,29.7,0,01-01-2006
1827,35.5,31.3,95.7,20.9,29.8,0,02-01-2006
1828,36.2,18.5,90.2,19.4,29.7,0,03-01-2006
1829,38.4,38,98.5,6.2,29.4,0,04-01-2006
1830,36.9,31.8,86.1,12.6,29.3,0,05-01-2006
1831,22.4,12.3,65.7,13.2,29.6,0,06-01-2006
1832,31,26.8,85.8,14.8,29.5,0,07-01-2006
1833,32.7,28.4,84.7,7,29.6,0,08-01-2006
1834,37,20.7,82.8,12.2,29.7,0,09-01-2006
1835,36,23,67.2,10.7,30.1,0,10-01-2006
1836,38.4,35.3,92.5,8.6,29.7,0,11-01-2006
1837,40.1,35.9,83.8,10.9,29.6,0,12-01-2006
1838,42.3,37,85.2,5.6,29.3,0,13-01-2006
1839,34.2,27,79.3,17.9,29.3,0,14-01-2006
1840,15.3,1.8,55.8,11.2,29.8,0,15-01-2006
1841,19.7,8.5,62.5,11.4,29.8,0,16-01-2006
1842,34.9,29.8,87.3,19.8,29.4,0,17-01-2006
1843,35.3,28.6,88.7,21.1,29.3,0,18-01-2006
1844,33.7,27.2,76.7,12.8,29.8,0,19-01-2006
1845,40.4,33.3,84.6,9.1,29.7,0,20-01-2006
1846,35.2,29.6,83.9,11.2,29.7,0,21-01-2006
1847,32.5,26,77.8,5.8,30.3,0,22-01-2006
1848,35.5,25.8,73.3,8.6,29.8,0,23-01-2006
1849,35.8,30,86.1,21,29.3,0,24-01-2006
1850,31.6,19.3,74.6,17.6,29.5,0,25-01-2006
1851,17.9,7.5,64.7,12.3,30.1,0,26-01-2006
1852,31.5,17.1,76.9,12.2,30.2,0,27-01-2006
1853,38.8,29.1,82.6,6.9,29.9,0,28-01-2006
1854,38.7,37.9,96.5,13.3,29.3,0,29-01-2006
1855,40.8,37.7,89.5,11,29.4,0,30-01-2006
1856,35.5,29,78.2,12,29.5,0,31-01-2006
1857,34.9,24.1,76,11.3,29.6,0,01-02-2006
1858,38.7,32.5,84.4,6.8,29.5,0,02-02-2006
1859,39.5,37.4,92.3,10.3,29.3,0,03-02-2006
1860,36.7,32.2,94.2,21.2,29.3,0,04-02-2006
1861,32.8,21.4,82.3,27.8,28.9,0,05-02-2006
1862,26.9,19.6,75.1,22.8,29.4,0,06-02-2006
1863,26.4,16.6,66.5,12.3,29.7,0,07-02-2006
1864,21.3,12.8,69.5,8.4,29.8,0,08-02-2006
1865,21.4,12,67.5,12.2,29.8,0,09-02-2006
1866,24,18.5,80.8,7.3,29.8,0,10-02-2006
1867,24.3,18.2,78.3,8.7,29.8,0,11-02-2006
1868,22.3,8.9,58.4,9.8,29.6,0,12-02-2006
1869,27.4,19.1,70.8,21.7,29.5,0,13-02-2006
1870,32.6,23.5,77.9,13.7,29.6,0,14-02-2006
1871,38.8,13,75.5,9.5,29.8,0,15-02-2006
1872,31.7,26.9,92.4,17.7,29.7,0,16-02-2006
1873,34.2,27.2,79.5,20.1,29.5,0,17-02-2006
1874,13.6,2.1,62.4,19.9,30,0,18-02-2006
1875,15.8,5.9,64.6,20.4,30.1,0,19-02-2006
1876,23.2,11.9,63,19.7,29.8,0,20-02-2006
1877,29.9,20.4,67.9,19.5,29.6,0,21-02-2006
1878,34.7,22.5,71,9,29.6,0,22-02-2006
1879,34.6,22.7,73.3,13.7,29.6,0,23-02-2006
1880,25.7,13.4,60.8,13.6,29.9,0,24-02-2006
1881,26.7,22,82,12.9,29.8,0,25-02-2006
1882,17.3,6.8,64.5,11.3,30.1,0,26-02-2006
1883,21.7,14.3,73.5,8.7,29.7,0,27-02-2006
1884,20.1,9.7,64.8,16.5,29.6,0,28-02-2006
1885,24.5,10.3,54.8,10.2,29.7,0,01-03-2006
1886,25.2,14.3,63.6,8,29.5,0,02-03-2006
1887,21.9,8.3,56.7,14.3,29.9,0,03-03-2006
1888,29.4,14.3,54.9,13.7,29.9,0,04-03-2006
1889,33,13.7,46.3,10.3,30,0,05-03-2006
1890,30,14,52.3,9.5,29.9,0,06-03-2006
1891,30.4,12.3,47.8,7.9,30,0,07-03-2006
1892,33.6,18.9,66.5,7.1,29.8,0,08-03-2006
1893,40.8,39.3,97.2,8,29.3,0,09-03-2006
1894,43.6,39.8,86.8,15.4,29.2,0,10-03-2006
1895,39.1,26.2,83.1,7.9,29.9,0,11-03-2006
1896,43.4,40,88,5.9,29.7,0,12-03-2006
1897,41.4,39.5,96.7,13.3,29.3,0,13-03-2006
1898,34.3,24.5,70,29.1,29.3,0,14-03-2006
1899,33.8,20.1,58.2,26.5,29.6,0,15-03-2006
1900,32.6,19.9,60.3,11.1,29.8,0,16-03-2006
1901,27.9,9.2,46.3,12.6,30,0,17-03-2006
1902,26.5,12.4,56,14.9,29.9,0,18-03-2006
1903,31.5,17.2,56,14.9,29.8,0,19-03-2006
1904,27,12.1,54.6,11.5,29.9,0,20-03-2006
1905,27.7,13.7,55.5,11.1,29.7,0,21-03-2006
1906,31.5,20.8,65.3,11.7,29.7,0,22-03-2006
1907,35.4,23.8,66.5,7,29.9,0,23-03-2006
1908,36.7,25.3,71,5.3,29.8,0,24-03-2006
1909,36.5,30.3,91.7,4.4,29.8,0,25-03-2006
1910,40.3,24.7,63.6,10.6,29.8,0,26-03-2006
1911,40.7,21.5,53.5,7.7,30,0,27-03-2006
1912,39.9,21.2,63.1,4.3,29.9,0,28-03-2006
1913,43.5,21.9,55.8,4.5,30,0,29-03-2006
1914,42.8,32.8,75.6,5.4,30,0,30-03-2006
1915,47.7,42.2,82.2,6.2,29.6,0,31-03-2006
1916,47.7,41.2,81.7,16.9,29.5,0,01-04-2006
1917,40.2,25.1,63.2,10.7,29.8,0,02-04-2006
1918,42.9,34.7,86.1,19.5,29.3,0,03-04-2006
1919,37.6,22,60.4,19.8,29.5,0,04-04-2006
1920,34,26.2,77,12.7,29.5,0,05-04-2006
1921,42.5,20.6,72.2,9.3,29.6,0,06-04-2006
1922,42.6,36.5,86.4,9.2,29.3,0,07-04-2006
1923,34.3,18.8,53.7,11.9,29.8,0,08-04-2006
1924,38.2,24.2,64.8,9.4,29.9,0,09-04-2006
1925,43.6,33.1,70.6,8.1,30,0,10-04-2006
1926,45.6,32.6,68.9,8,30,0,11-04-2006
1927,48.8,44.4,85.8,7.5,29.6,0,12-04-2006
1928,51.3,45.2,79.8,10.3,29.7,0,13-04-2006
1929,45.8,45,97.2,10.2,29.4,0,14-04-2006
1930,48.7,42.3,81.7,9.2,29.3,0,15-04-2006
1931,46.1,35.6,67.2,7.2,29.6,0,16-04-2006
1932,46.8,29.1,62.8,11.3,29.7,0,17-04-2006
1933,51.2,37.3,59.6,8.9,29.8,0,18-04-2006
1934,53.9,38.6,58,6.3,29.7,0,19-04-2006
1935,56.6,34.6,49.4,5.6,29.7,0,20-04-2006
1936,56.6,39.4,53.9,23.1,29.7,0,21-04-2006
1937,45.2,44.4,97.3,18.6,29.7,0,22-04-2006
1938,42.9,41.5,95.5,14.1,29.6,0,23-04-2006
1939,46.6,42.7,87.1,8.1,29.5,0,24-04-2006
1940,43.7,30.2,69.7,14,29.6,0,25-04-2006
1941,45.1,32.5,61.8,14.7,29.6,0,26-04-2006
1942,47.3,24.3,49.5,9.5,29.7,0,27-04-2006
1943,44.5,22.2,41.8,8.3,30.1,0,28-04-2006
1944,47.5,20.2,49.4,10.5,30.2,0,29-04-2006
1945,52.1,26.6,44.4,17.3,30.1,0,30-04-2006
1946,54.2,35,51.7,12.8,30,0,01-05-2006
1947,55.4,32.4,49.8,9.7,29.8,0,02-05-2006
1948,53,44.1,71.5,6.3,29.7,0,03-05-2006
1949,56.8,46,70.7,9.5,29.6,0,04-05-2006
1950,53.2,40.4,62.5,6.4,29.6,0,05-05-2006
1951,47,33.9,65.4,11.3,29.6,0,06-05-2006
1952,44.8,27.8,63.9,8.1,29.8,0,07-05-2006
1953,52.3,40.1,64.4,6.4,29.8,0,08-05-2006
1954,56.6,42.7,61.6,4.7,29.7,0,09-05-2006
1955,57.7,43.1,58.6,12.6,29.6,0,10-05-2006
1956,53.4,51.1,92.3,15.9,29.3,0,11-05-2006
1957,51.8,49.7,93.3,7.8,29.3,0,12-05-2006
1958,54.1,51.6,91.4,10.4,29.6,0,13-05-2006
1959,52.9,48,85.1,26,29.7,0,14-05-2006
1960,52.6,48.1,86.3,14,29.6,0,15-05-2006
1961,51.1,50.6,98.5,3.6,29.4,0,16-05-2006
1962,55,52.4,90.9,7.6,29.2,0,17-05-2006
1963,53.4,51.2,92.8,8.5,29.1,0,18-05-2006
1964,52,48.4,88.2,8.5,29.3,0,19-05-2006
1965,52.6,43.1,72.2,15.1,29.4,0,20-05-2006
1966,47.1,37.8,73.1,18.5,29.4,0,21-05-2006
1967,46,33.2,65.3,10.7,29.8,0,22-05-2006
1968,51.7,24.8,57.6,9.1,29.8,0,23-05-2006
1969,54.2,43.5,68.5,6,29.7,0,24-05-2006
1970,56.5,48.8,76,6.2,29.5,0,25-05-2006
1971,56.2,54.5,94.4,7.5,29.3,0,26-05-2006
1972,61.9,56.6,83.8,6.6,29.6,0,27-05-2006
1973,57.9,55.8,93.4,7.5,29.8,0,28-05-2006
1974,67.3,60.8,80.6,2.9,29.8,0,29-05-2006
1975,72.2,65.5,80.5,3.6,29.8,0,30-05-2006
1976,69.1,65.1,88,4.2,29.8,0,31-05-2006
1977,66.5,64.2,92.3,5,29.7,0,01-06-2006
1978,65.4,58.4,78.2,5.3,29.6,0,02-06-2006
1979,61.1,57.8,89.8,6.2,29.6,0,03-06-2006
1980,61.7,55,78.5,7.8,29.6,0,04-06-2006
1981,69.4,49.2,50.5,7.8,29.6,0,05-06-2006
1982,65.9,52.4,62.4,5.1,29.7,0,06-06-2006
1983,66.3,53.1,62.8,5.8,29.6,0,07-06-2006
1984,66.3,56.5,71.1,6.1,29.6,0,08-06-2006
1985,62.2,53.7,74.2,13.3,29.5,0,09-06-2006
1986,55.5,37.4,51.7,16.4,29.6,0,10-06-2006
1987,56.2,43.6,63.2,11,29.6,0,11-06-2006
1988,59.8,50.4,71.2,8.8,29.7,0,12-06-2006
1989,61.5,51.3,69.8,6.7,29.8,0,13-06-2006
1990,65.1,50.2,58.5,6,29.8,0,14-06-2006
1991,67.2,48.1,51.6,8.6,29.8,0,15-06-2006
1992,65.5,54,67.6,8.8,29.8,0,16-06-2006
1993,67.7,58.9,73.8,9.7,29.7,0,17-06-2006
1994,69.3,62.2,77.7,7.3,29.6,0,18-06-2006
1995,63.3,61,92.5,7.9,29.6,0,19-06-2006
1996,67,53.8,63.9,11.5,29.6,0,20-06-2006
1997,62.4,54,74.4,6.5,29.7,0,21-06-2006
1998,67.1,59.9,80.5,8.6,29.6,0,22-06-2006
1999,67.4,59.2,75,6.2,29.8,0,23-06-2006
2000,66.5,55.3,67.3,6.9,29.8,0,24-06-2006
2001,68.7,57,66.5,8.5,29.8,0,25-06-2006
2002,67.7,62,82,14.2,29.7,0,26-06-2006
2003,66.9,65.7,96.2,6.9,29.6,0,27-06-2006
2004,68.2,63.9,86.8,5.8,29.7,0,28-06-2006
2005,65.6,60.8,84,6.9,29.7,0,29-06-2006
2006,68.6,55.9,66.5,10.2,29.7,0,30-06-2006
2007,66.5,64.2,92.3,5,29.7,0,01-07-2006
2008,65.4,58.4,78.2,5.3,29.6,0,02-07-2006
2009,61.1,57.8,89.8,6.2,29.6,0,03-07-2006
2010,61.7,55,78.5,7.8,29.6,0,04-07-2006
2011,69.4,49.2,50.5,7.8,29.6,0,05-07-2006
2012,65.9,52.4,62.4,5.1,29.7,0,06-07-2006
2013,66.3,53.1,62.8,5.8,29.6,0,07-07-2006
2014,66.3,56.5,71.1,6.1,29.6,0,08-07-2006
2015,62.2,53.7,74.2,13.3,29.5,0,09-07-2006
2016,55.5,37.4,51.7,16.4,29.6,0,10-07-2006
2017,56.2,43.6,63.2,11,29.6,0,11-07-2006
2018,59.8,50.4,71.2,8.8,29.7,0,12-07-2006
2019,61.5,51.3,69.8,6.7,29.8,0,13-07-2006
2020,65.1,50.2,58.5,6,29.8,0,14-07-2006
2021,67.2,48.1,51.6,8.6,29.8,0,15-07-2006
2022,65.5,54,67.6,8.8,29.8,0,16-07-2006
2023,67.7,58.9,73.8,9.7,29.7,0,17-07-2006
2024,69.3,62.2,77.7,7.3,29.6,0,18-07-2006
2025,63.3,61,92.5,7.9,29.6,0,19-07-2006
2026,67,53.8,63.9,11.5,29.6,0,20-07-2006
2027,62.4,54,74.4,6.5,29.7,0,21-07-2006
2028,67.1,59.9,80.5,8.6,29.6,0,22-07-2006
2029,67.4,59.2,75,6.2,29.8,0,23-07-2006
2030,66.5,55.3,67.3,6.9,29.8,0,24-07-2006
2031,68.7,57,66.5,8.5,29.8,0,25-07-2006
2032,67.7,62,82,14.2,29.7,0,26-07-2006
2033,66.9,65.7,96.2,6.9,29.6,0,27-07-2006
2034,68.2,63.9,86.8,5.8,29.7,0,28-07-2006
2035,65.6,60.8,84,6.9,29.7,0,29-07-2006
2036,68.6,55.9,66.5,10.2,29.7,0,30-07-2006
2037,78.3,73.3,85.3,9.3,29.6,0,01-08-2006
2038,74.8,70.5,86.1,11.4,29.5,0,02-08-2006
2039,69.5,67.2,92.5,6,29.5,0,03-08-2006
2040,75.8,60.3,60.9,10,29.7,0,04-08-2006
2041,69.8,59.7,70.5,5.4,29.9,0,05-08-2006
2042,71.4,64.6,78.8,7,29.8,0,06-08-2006
2043,72.1,62.7,76,9.6,29.7,0,07-08-2006
2044,68.3,57.6,69.3,7.3,29.9,0,08-08-2006
2045,68,57,68.3,7.2,29.8,0,09-08-2006
2046,70.4,59.8,69.7,6.7,29.6,0,10-08-2006
2047,64.1,48.9,58,8.2,29.8,0,11-08-2006
